A_AA,A_AC,A_AG,A_AT,A_CA,A_CC,A_CG,A_CT,A_GA,A_GC,A_GG,A_GT,A_TA,A_TC,A_TG,A_TT,C_AA,C_AC,C_AG,C_AT,C_CA,C_CC,C_CG,C_CT,C_GA,C_GC,C_GG,C_GT,C_TA,C_TC,C_TG,C_TT,G_AA,G_AC,G_AG,G_AT,G_CA,G_CC,G_CG,G_CT,G_GA,G_GC,G_GG,G_GT,G_TA,G_TC,G_TG,G_TT,T_AA,T_AC,T_AG,T_AT,T_CA,T_CC,T_CG,T_CT,T_GA,T_GC,T_GG,T_GT,T_TA,T_TC,T_TG,T_TT,k-tsallis12.3,k-tsallis22.3,k-tsallis32.3,k-tsallis42.3,k-tsallis52.3
8,1,3,10,1,1,0,5,2,2,2,3,8,3,9,15,4,5,1,4,2,7,2,2,2,4,0,2,2,1,4,8,6,1,4,6,7,4,0,4,2,4,2,1,1,1,4,3,6,4,2,7,4,3,3,5,6,2,9,7,12,7,5,13,0.6259128257263764,0.7404688448385222,0.7624537111198608,0.7671904780335971,0.7682786473025347
10,0,5,5,2,2,2,4,1,2,2,1,4,2,7,13,3,4,3,3,2,4,1,1,1,3,1,2,2,2,2,7,6,2,3,5,4,3,2,2,4,2,3,1,2,1,2,3,3,3,2,5,5,2,2,2,8,1,5,8,6,6,3,7,0.6326845541222,0.7427992703279219,0.7630851976670697,0.7671262376232113,0.7681986504775051
6,0,3,7,1,3,0,6,2,4,3,2,3,2,5,13,5,4,1,4,9,6,0,2,2,2,1,3,1,4,4,8,5,3,2,3,3,6,3,3,2,2,3,2,3,1,5,1,3,3,4,7,3,3,4,3,3,5,5,6,9,7,4,10,0.6339697431571615,0.7436058726088747,0.7633100512589394,0.7671990742860801,0.7681455887759837
14,0,7,10,3,3,1,9,1,4,1,3,8,4,8,14,7,8,3,3,6,7,1,2,5,4,0,2,2,3,4,10,7,4,3,5,8,6,0,3,2,4,5,2,1,1,4,5,4,5,5,5,6,3,3,6,5,3,9,9,12,8,5,13,0.6330806969048912,0.7431631321364779,0.7631645984185493,0.7672381680919813,0.7681693300955652
7,0,3,5,1,1,0,3,1,1,0,4,3,3,7,16,4,4,2,1,3,3,1,2,2,0,0,2,0,2,3,7,5,1,1,5,1,3,1,3,3,3,3,1,3,1,2,4,4,4,2,7,4,2,4,4,7,3,5,4,7,5,5,11,0.6210670813643244,0.7370325621986066,0.760887056353226,0.7665647074129861,0.7679526972799836
19,4,9,10,2,3,3,6,6,3,1,3,11,4,8,13,7,7,2,2,6,3,0,2,2,2,1,3,5,4,6,7,6,4,4,8,5,3,1,2,2,4,3,4,3,2,1,4,6,3,4,10,6,3,4,10,8,3,3,7,11,7,5,9,0.6265611564942061,0.7425404027627728,0.7635009141603726,0.7675392995744185,0.7684997210735387
14,1,3,10,2,5,2,7,1,2,0,4,7,2,10,14,5,5,2,5,3,6,3,2,3,5,1,4,2,2,6,10,7,4,4,4,5,7,0,4,4,5,4,3,2,1,5,3,5,4,5,6,7,3,1,7,8,3,7,8,10,9,9,15,0.6315201112814806,0.742376142243363,0.7633309132828193,0.7674516659814417,0.768320287575908
9,2,2,7,1,1,1,9,3,2,0,3,2,4,7,18,5,5,0,4,5,10,4,2,2,4,0,6,2,3,5,13,5,2,3,6,5,8,0,4,2,4,5,3,2,3,7,2,7,3,3,8,4,3,2,11,6,4,9,8,11,12,12,15,0.6260050271990119,0.7401040914078202,0.7619928892584406,0.766755834149289,0.7677380890896506
5,1,1,5,2,0,0,4,1,0,1,1,5,1,3,15,5,3,0,2,2,4,3,2,1,2,1,5,1,1,4,7,4,1,3,6,2,6,0,0,1,2,2,2,1,1,2,1,1,4,0,4,2,4,3,8,5,3,6,1,7,9,5,11,0.6227906413118254,0.7384509218103098,0.761322643327376,0.7662036301481466,0.7673370755323606
3,0,2,4,1,0,0,4,0,0,0,5,3,3,4,11,7,3,0,1,0,6,3,0,0,3,0,0,1,0,2,9,2,0,3,5,4,6,0,0,0,4,3,0,0,1,3,4,0,0,1,7,3,1,2,5,6,2,7,5,7,6,5,14,0.6166730669546993,0.7315524240898856,0.7591765069123995,0.7653901785819713,0.766272291759129
5,0,1,7,0,2,0,7,1,2,1,3,3,3,8,15,7,4,2,3,5,9,3,0,3,6,0,0,1,5,5,9,6,3,2,4,7,6,1,3,2,3,4,1,1,0,4,4,2,4,2,6,3,4,6,6,4,5,8,8,8,6,4,17,0.6294634339397409,0.7391843486136122,0.7618795406283572,0.7666790006864945,0.7677547588868511
3,3,1,4,1,4,0,9,2,3,0,0,3,0,8,14,6,7,3,3,7,12,2,5,4,7,1,5,0,5,4,5,6,4,3,1,5,5,2,8,2,4,5,4,2,1,6,1,0,3,4,3,6,3,4,4,2,6,8,6,5,10,8,12,0.6358185921647602,0.7434963197755325,0.7627200846967542,0.7669190129648683,0.7676796402471296
10,1,4,4,2,1,1,4,1,2,2,1,4,2,5,10,1,3,3,1,2,2,1,0,1,2,1,2,2,2,1,4,4,2,2,3,4,1,1,1,3,1,1,1,3,1,1,3,4,3,3,5,2,2,3,1,6,0,2,6,4,3,1,6,0.6262271662890081,0.7408933780022028,0.7626623490613004,0.7667661201919879,0.7678568212416754
9,0,4,7,3,2,1,4,1,2,2,1,4,1,5,9,3,3,5,1,5,2,0,0,1,3,0,1,2,3,1,3,4,2,2,3,3,1,1,1,2,2,1,1,2,2,1,3,3,3,2,3,3,2,4,1,6,1,2,5,4,4,0,5,0.6299799220332628,0.7424145527541234,0.7628820203182101,0.7668637329402126,0.7679346103068851
6,1,1,4,2,3,0,7,2,1,0,1,6,1,7,12,4,7,2,4,3,6,2,4,0,2,1,4,2,1,3,3,5,2,0,4,2,6,0,2,2,2,2,2,2,2,7,2,4,0,2,8,4,1,0,5,5,4,7,7,5,8,7,10,0.6295771464995668,0.7415210358375802,0.7622892876446794,0.7666680808947772,0.7677722981281747
5,0,3,6,0,4,0,2,2,0,0,1,3,3,9,10,5,2,2,3,4,2,0,5,2,0,1,0,1,2,3,5,3,2,3,4,1,3,1,3,3,0,2,3,1,2,1,4,1,1,0,8,4,4,2,2,4,3,6,9,10,9,3,6,0.6241073088248248,0.7408029376466431,0.7622717058402892,0.7668946703056522,0.7679915338634681
8,1,2,4,2,6,2,7,1,3,1,1,5,1,6,12,4,5,2,3,4,4,1,1,4,3,0,1,4,1,2,5,4,1,3,6,2,4,0,1,2,4,3,2,3,2,3,3,3,4,3,8,3,1,2,4,6,0,6,6,7,4,7,8,0.6314644873050856,0.742402491652567,0.7627608447062983,0.7671208840103418,0.7681698268206443
5,0,0,6,2,2,1,6,0,3,1,3,8,1,6,12,6,3,1,6,6,6,2,2,2,3,0,1,3,4,4,10,3,2,3,5,3,8,0,3,0,4,3,1,1,0,6,2,3,4,2,6,4,4,4,6,3,5,6,9,7,10,5,13,0.6267177393811063,0.7403378205648075,0.7619626764720249,0.766782551895243,0.7678475312310782
5,1,2,3,0,1,1,5,2,1,0,4,3,0,5,11,6,4,1,4,2,7,2,1,1,3,0,1,1,1,3,5,5,1,1,4,3,5,0,2,1,2,3,1,1,1,6,3,1,1,1,2,4,2,1,6,3,5,8,5,5,7,5,9,0.6326925753094071,0.7408400509652395,0.7619011021249273,0.7665216122995648,0.7675489439491514
1,0,2,5,0,3,0,8,0,2,0,0,5,2,5,8,5,4,2,2,6,5,1,5,2,3,0,5,3,2,4,8,3,3,1,2,3,10,0,3,0,4,4,4,0,0,6,2,2,5,0,2,4,3,1,5,4,6,10,1,1,5,9,10,0.6336976617845957,0.7399495218364165,0.7607553406760079,0.7656232833305134,0.766371755098864
14,5,9,9,1,3,2,9,6,4,1,3,13,3,8,10,7,6,1,2,10,2,1,1,2,3,1,2,4,5,3,8,6,3,3,5,6,3,1,1,2,4,4,4,3,2,2,5,7,5,7,11,6,2,2,8,3,2,4,9,11,6,5,10,0.6273865150525366,0.7425430236042376,0.7635486021484392,0.7676008317578118,0.7685208672867898
9,1,3,7,2,1,1,3,2,2,3,1,6,3,5,7,2,3,3,2,1,2,1,0,1,2,1,1,2,2,1,2,6,2,1,2,5,1,1,1,2,0,1,2,2,0,1,2,3,2,4,6,3,2,1,1,3,1,2,4,6,2,0,8,0.6228552399367591,0.7399476672982342,0.7622066219736282,0.7667924856022087,0.7678961551565239
5,1,3,9,2,2,0,1,3,1,1,2,2,4,6,6,4,1,2,2,2,2,1,2,2,1,1,1,2,0,2,5,2,2,3,3,4,2,0,3,3,1,2,1,2,1,2,1,3,3,0,4,2,4,2,2,3,2,3,5,7,4,3,4,0.6315180575524012,0.7434868467661336,0.7632871083401029,0.7670367971726377,0.7678406827093772
5,1,1,2,3,3,1,5,1,4,0,2,4,1,5,12,3,1,2,2,1,1,1,1,0,0,0,2,2,4,3,5,2,0,0,4,0,0,0,1,1,1,0,1,5,0,1,2,9,6,3,10,3,3,1,4,3,1,0,2,9,3,0,18,0.5950315860139872,0.7252090708973044,0.7562933675356529,0.7646720936294842,0.7673359023566957
4,0,1,4,1,0,1,0,0,0,2,3,7,2,0,7,2,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,2,2,0,0,0,1,1,2,1,0,2,2,1,3,5,1,3,5,2,0,1,1,3,1,2,1,2,0,2,5,0.6049171366127144,0.7288854031139126,0.7577314643164117,0.7639401873135794,0.7660637450582262
8,7,5,7,6,2,5,2,5,3,7,5,9,5,6,5,3,5,8,4,2,0,0,3,2,1,1,7,5,1,4,2,12,2,3,2,6,1,1,3,0,5,3,2,4,1,4,5,10,3,3,5,8,3,0,5,4,4,2,3,3,5,1,3,0.6327869642569297,0.7435717131019697,0.763656947071701,0.767430297450352,0.7682552319589369
1,2,1,4,1,3,1,0,2,0,2,2,3,3,1,1,1,3,0,1,3,1,0,0,0,0,1,1,2,2,2,3,1,1,1,1,1,0,1,2,0,1,0,3,1,1,3,0,3,2,0,5,2,0,0,5,1,1,1,1,4,0,2,9,0.6217330410868174,0.7401305057999645,0.7617410903281818,0.7658794237999341,0.7669451992164955
2,0,1,0,1,2,2,1,0,0,1,2,0,4,0,1,1,2,1,0,2,0,0,0,2,1,0,2,2,0,0,2,0,2,2,1,1,1,0,2,1,1,1,0,0,3,2,2,1,0,2,2,1,1,2,1,1,1,2,2,2,0,0,0,0.6422479371056499,0.7455969060480815,0.7627035201850055,0.7652602659803469,0.7658353715898868
0,0,3,0,2,0,0,2,0,1,0,2,1,1,2,1,1,2,1,1,2,1,0,0,0,1,1,2,3,1,0,1,1,0,3,1,0,2,2,1,0,4,0,1,1,3,1,1,0,0,2,0,0,1,1,3,3,1,4,1,1,0,0,0,0.6394287456229945,0.7420040098782739,0.7620968682984121,0.7652210044648029,0.7659020136750037
0,0,1,0,1,0,1,1,0,0,0,2,1,5,1,1,0,2,1,0,1,1,0,0,2,2,2,5,2,0,0,0,1,0,3,0,1,1,5,2,1,1,0,0,1,3,0,2,1,0,3,2,1,0,2,0,1,2,3,1,0,0,0,0,0.636252129470209,0.7397111727497345,0.7593553719809344,0.7637510233131884,0.7654373669354254
0,0,3,1,1,0,1,1,2,0,2,2,0,2,0,1,0,0,1,1,2,1,0,1,0,0,2,4,1,1,1,1,2,1,2,0,1,2,1,0,0,2,1,0,3,3,0,2,1,1,2,1,1,1,1,1,1,1,3,1,1,0,1,0,0.639371610384437,0.7428013390832356,0.7609778238420266,0.7650994505284443,0.7658353715898868
0,0,3,0,1,3,1,1,1,1,1,1,0,1,0,1,3,0,1,0,1,1,0,1,1,1,3,1,1,2,0,2,0,0,2,4,1,1,1,1,0,2,0,1,1,3,4,1,0,0,2,0,1,0,2,1,3,3,2,1,0,0,0,0,0.6377410876679834,0.7426235071166588,0.761524392858373,0.7655936937076196,0.766030363213935
1,0,3,0,1,2,1,1,1,0,1,2,1,2,0,1,2,1,0,0,1,1,1,0,2,0,1,3,2,1,1,0,0,1,2,3,1,0,1,2,0,2,0,2,1,3,2,1,0,1,2,1,0,0,2,1,3,1,3,0,0,1,1,0,0.6399737176034088,0.7449057132814754,0.7627487195565549,0.765469463960014,0.7659020136750037
0,0,1,0,2,1,0,2,0,0,1,1,0,2,2,0,0,1,2,0,2,0,1,0,0,2,2,4,0,0,1,2,1,1,2,0,0,2,3,2,0,2,1,2,2,4,0,2,1,1,2,0,1,0,1,1,2,3,2,0,1,0,0,1,0.633400494153945,0.7409448146544096,0.7613669512637748,0.7653886155192782,0.7659680398080405
1,0,2,0,0,1,2,1,0,1,0,1,0,2,0,1,2,0,2,0,1,1,1,1,0,2,0,2,1,1,0,2,1,0,2,0,2,1,1,2,0,2,3,3,1,3,2,2,0,0,2,0,1,0,2,0,2,3,2,2,0,1,1,0,0.6316071555012859,0.7379690154331884,0.7599783699241397,0.7650035669024841,0.7659680398080405
0,1,1,0,2,2,1,2,1,0,0,1,0,2,0,1,0,2,1,0,1,0,1,2,1,2,1,1,3,0,0,1,0,0,3,0,0,2,2,1,0,2,1,2,2,4,2,1,1,1,3,1,1,0,1,0,2,1,2,3,0,0,0,1,0.6385356044030994,0.7430275220509721,0.7607387340459,0.7650035669024841,0.7657027033717331
1,1,1,0,1,2,3,1,0,0,0,0,1,0,2,0,1,0,2,0,2,1,0,1,0,1,3,4,1,1,0,0,0,1,1,1,1,2,1,1,0,3,4,1,2,4,0,2,0,2,2,0,1,1,1,0,2,1,1,2,0,0,0,1,0.6317529567210153,0.7402142828752342,0.7606942832892736,0.7647740258446565,0.7659035385904237
0,0,1,0,0,1,0,2,0,1,1,0,1,3,1,1,2,0,2,0,1,1,4,0,0,2,1,2,0,2,0,2,1,0,2,1,1,1,2,2,2,0,2,3,1,2,1,0,0,2,1,0,1,2,1,0,2,1,1,3,0,2,0,0,0.6333974142856466,0.739636487615189,0.7616746452007293,0.7654038086160073,0.7660407370722525
0,0,1,0,2,0,1,2,0,0,0,1,1,2,1,2,0,1,1,1,2,1,1,0,1,2,3,2,1,1,1,0,2,0,3,0,0,1,4,1,0,1,1,3,1,3,1,1,0,1,2,1,0,1,1,0,2,3,2,2,1,0,0,0,0.633400494153945,0.7422665175628215,0.7614705924080342,0.764971100989513,0.7657027033717331
0,0,1,0,1,1,1,2,1,0,3,1,1,2,1,0,1,1,1,1,2,0,0,0,3,1,0,2,1,1,1,1,0,0,4,1,1,1,0,1,0,1,1,2,1,2,2,2,2,1,2,0,0,1,2,2,1,2,2,1,1,0,0,1,0.6388055485289909,0.7436218692260069,0.7617071111137004,0.7654373669354254,0.7660407370722525
0,0,1,1,0,1,0,3,0,0,1,2,1,3,2,1,2,1,2,0,1,1,3,0,0,1,1,1,0,1,1,1,2,0,3,0,1,0,1,1,2,1,2,3,1,1,1,1,2,1,1,0,2,2,0,0,2,2,0,2,0,2,0,0,0.640292114563068,0.7427707020056568,0.7615505837254082,0.7654038086160073,0.7660407370722525
0,0,2,0,1,1,1,1,1,0,0,1,0,3,1,0,1,0,1,1,3,0,1,2,0,0,1,2,0,1,2,0,0,0,1,1,0,0,2,1,0,2,4,3,1,4,1,4,1,1,2,1,0,1,1,0,3,3,2,2,1,0,1,0,0.6306037814334179,0.7419355017860861,0.7613537298951973,0.7653452342124085,0.766030363213935
1,1,1,0,0,1,2,1,0,2,0,3,1,2,0,1,0,1,1,0,3,1,1,0,2,0,1,2,0,0,2,0,0,1,2,0,1,1,0,3,1,2,2,2,2,4,1,1,1,0,6,1,1,0,0,1,1,1,0,2,2,0,1,0,0.6385562085737151,0.7398096965942406,0.7610827066993565,0.7650653509021391,0.766030363213935
1,1,0,0,0,3,1,0,0,1,2,1,0,2,1,0,2,2,1,1,0,2,1,1,1,2,1,1,2,1,0,1,2,1,1,0,3,1,2,1,0,0,2,2,1,2,1,2,0,0,1,1,1,1,3,0,1,2,1,2,0,0,1,1,0.6368115995689324,0.7435064583314137,0.7617071111137004,0.7655700351535792,0.7660407370722525
0,0,1,0,1,0,1,3,0,1,1,0,1,1,1,0,1,0,3,2,3,1,1,0,0,2,2,0,1,2,0,0,0,1,2,0,0,2,1,0,0,1,2,6,1,2,3,2,1,0,0,0,0,4,1,0,2,2,2,2,0,0,1,1,0.6293118183458442,0.7413888811034949,0.7608071502282275,0.7648731357433922,0.7657663401085949
0,0,2,0,0,1,1,2,0,2,1,1,0,0,1,1,0,1,1,1,3,4,0,2,1,1,1,1,0,2,0,1,1,0,3,1,1,2,0,0,1,2,3,2,1,3,3,1,0,0,1,1,1,0,3,0,2,2,1,1,1,1,0,0,0.6311331296526179,0.7414375301708984,0.7611701204944185,0.764971100989513,0.7658353715898868
0,1,2,0,2,0,1,2,0,0,1,0,0,2,0,2,0,0,1,1,1,2,1,1,4,0,2,1,1,2,0,0,0,0,2,3,0,1,1,2,1,4,1,3,1,3,1,1,1,0,2,0,0,0,3,0,2,1,4,0,0,2,1,0,0.6326838239445876,0.7392913799267516,0.7612533696625321,0.7653452342124085,0.7659020136750037
0,0,1,0,0,1,1,2,0,0,0,2,0,0,0,2,0,0,1,0,1,3,3,0,1,2,2,3,0,2,1,0,0,0,3,0,2,2,3,1,0,3,2,2,1,4,2,2,0,1,3,0,0,0,1,0,2,2,2,2,1,1,0,0,0.6157353004271108,0.7353699183533378,0.7591456706463171,0.7648483152219863,0.7659020136750037
1,1,0,1,0,1,1,0,0,1,4,0,0,2,1,1,0,1,2,0,2,2,2,1,2,3,3,1,1,1,1,1,3,1,1,1,0,2,4,1,0,2,5,4,1,2,2,1,2,0,0,0,0,1,4,1,2,2,1,1,0,0,0,0,0.6195549334201611,0.7362684895159439,0.7610672188476933,0.7658378906417096,0.7665978940618207
0,1,1,1,1,1,1,1,0,0,2,1,0,2,3,1,1,0,2,1,1,2,0,2,3,3,2,3,0,1,2,0,1,0,3,1,2,3,1,1,1,1,3,3,0,3,1,1,2,1,1,0,1,2,2,1,1,2,0,0,1,1,1,0,0.6352510176046349,0.7429144707016714,0.7614187042534669,0.7653819410445487,0.7665538643109517
0,2,0,1,1,1,1,1,0,2,4,0,0,1,4,0,1,0,2,0,1,3,0,1,2,1,1,2,0,3,0,1,4,0,3,4,0,1,2,1,1,1,5,3,0,1,3,1,1,0,0,0,0,1,2,3,3,2,1,0,3,1,0,0,0.6303637320994704,0.7419580224579705,0.7617483364236208,0.7650765483042763,0.7658795724951686
1,0,1,1,1,3,0,1,0,0,2,1,0,2,0,0,3,0,0,0,3,1,5,0,0,1,3,3,1,1,0,1,0,0,3,0,1,2,0,1,0,2,3,2,1,4,2,1,1,2,0,1,1,2,1,0,1,1,2,1,0,0,0,0,0.6311439310165861,0.7378483710835001,0.7604902944182408,0.7653452342124085,0.7661587127528664
0,1,1,1,1,1,0,2,0,0,4,0,1,2,0,0,1,3,0,0,1,0,4,1,0,0,1,3,1,0,2,1,0,1,3,0,1,1,1,1,1,3,2,3,2,3,0,1,1,1,1,0,2,1,2,0,2,2,1,0,0,0,0,0,0.6355855166647341,0.7418118772969018,0.7611709274684176,0.764475131088931,0.7653547446631083
0,1,1,0,1,2,2,0,0,1,3,0,1,0,0,0,0,0,1,1,1,3,3,3,1,3,2,3,0,1,0,1,1,1,1,0,0,2,3,0,1,1,2,3,3,1,1,2,1,3,1,0,0,0,2,0,1,1,0,1,1,1,1,0,0.6283801501398383,0.738359433052538,0.759119260634636,0.7648483152219863,0.766030363213935
1,0,1,1,0,3,1,1,0,1,2,1,0,1,0,0,0,1,0,1,1,2,2,1,3,2,2,2,3,0,0,0,0,1,2,1,0,0,5,1,1,1,1,1,1,4,1,3,0,1,2,1,1,1,2,0,2,1,1,1,0,1,0,0,0.6327693740739117,0.740374992736857,0.760992838673972,0.7652210044648029,0.766030363213935
1,1,1,0,0,4,4,0,0,0,1,2,0,2,1,0,2,1,1,1,2,2,1,1,2,0,1,4,1,1,1,0,2,3,0,2,0,0,1,2,4,1,4,2,0,3,4,1,1,1,1,0,0,2,3,0,2,1,3,0,1,1,0,0,0.630524749365499,0.7386017413623287,0.760137139833832,0.7651256044323567,0.7662484909555699
1,1,1,1,0,3,0,0,0,1,1,0,0,3,2,1,1,1,1,0,1,4,2,1,2,1,4,2,0,1,1,0,2,1,2,1,1,0,3,2,2,2,5,3,1,1,2,0,1,0,1,0,0,0,3,1,3,0,1,2,0,2,0,0,0.6247068455483696,0.7396744027306453,0.7598972587779047,0.764530637118833,0.7662169754280553
0,0,0,1,0,3,1,0,0,1,0,2,0,2,0,0,1,0,1,0,2,0,3,2,0,1,3,1,0,1,3,0,0,1,2,1,1,0,2,1,2,4,3,2,1,2,3,2,1,0,1,1,2,1,1,0,0,3,2,2,0,0,1,0,0.6198282444867995,0.7378609802516776,0.7604439475654831,0.7651895806497446,0.7659020136750037
0,2,1,1,1,0,0,1,2,2,2,1,0,1,2,2,1,0,3,0,2,3,0,1,3,2,1,0,1,1,1,1,3,1,2,2,2,0,4,2,2,1,2,2,0,2,0,0,0,0,2,0,0,1,2,1,1,3,1,0,0,2,1,0,0.6335219549909765,0.742357093815773,0.7609195922281451,0.765210330836469,0.7662074619410453
0,3,0,0,1,0,1,0,2,0,2,0,0,1,1,0,0,1,3,0,0,3,4,1,0,2,1,2,2,1,0,3,1,2,0,0,1,2,1,4,1,0,2,1,1,2,0,1,0,2,0,0,1,1,3,0,1,1,1,3,1,2,0,0,0.632550001183808,0.7388125585397496,0.7612427215161693,0.7650035669024841,0.7658353715898868
1,1,2,0,0,2,3,0,0,2,1,1,0,2,2,0,3,0,2,0,1,2,1,2,1,0,2,1,3,2,0,1,1,2,2,2,0,1,1,1,2,2,2,3,1,1,2,3,1,0,0,0,0,2,3,3,1,3,0,3,1,1,1,0,0.6368558340328715,0.7439719204278687,0.7629408033263475,0.7662162755364026,0.7666822117022829
1,1,1,0,1,2,1,0,0,0,4,2,1,1,1,0,3,1,0,1,0,3,1,1,1,1,1,2,0,1,1,0,1,2,0,1,2,0,1,2,0,0,1,3,2,3,1,1,1,1,1,0,1,1,2,1,1,0,1,2,0,2,1,1,0.6402494604496084,0.740521355846177,0.7608015816760165,0.7652602659803469,0.7659680398080405
2,1,1,1,0,2,2,0,1,2,3,1,0,1,2,0,3,0,0,1,1,2,0,1,2,1,2,1,0,2,3,0,2,2,2,2,2,2,1,2,0,0,2,3,1,2,1,2,1,0,0,1,1,2,2,0,2,2,2,0,0,0,1,1,0.6351626658038775,0.7421828442140949,0.7618001755400847,0.7655153666564216,0.7664113356966797
0,0,1,2,1,1,2,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,0,2,1,0,3,1,0,1,1,1,0,2,2,2,1,1,0,2,2,0,1,2,1,4,0,1,1,0,0,0,1,2,1,0,2,1,3,2,0,3,2,0,0.6374101127125845,0.7395915255894678,0.7603808635633155,0.7650803476994507,0.7658367487914336
0,0,3,0,0,2,2,3,0,0,1,1,0,0,2,0,1,0,0,1,1,1,1,2,1,4,1,1,1,1,0,1,1,1,2,2,2,0,0,0,2,2,4,1,1,3,2,2,0,1,2,0,2,1,1,0,1,3,1,0,1,0,0,0,0.631576276684538,0.7410824201341057,0.7608996068832334,0.7650035669024841,0.7659680398080405
1,0,0,1,1,0,3,0,1,1,2,1,0,2,1,0,1,0,3,1,0,1,0,1,2,1,0,0,0,1,1,3,0,1,3,1,3,2,0,2,0,3,0,1,1,2,1,1,2,0,0,0,1,1,1,1,2,1,2,3,0,1,2,0,0.6382851811970401,0.7441911241202397,0.7622853229596342,0.7653547446631083,0.7658367487914336
0,1,2,0,1,0,1,0,0,1,1,1,0,3,0,1,0,0,2,0,3,1,3,2,0,1,1,3,0,1,1,0,0,2,1,0,1,2,1,1,1,2,3,2,2,2,1,3,0,2,2,0,1,1,1,1,2,1,1,2,1,1,0,0,0.632254329582029,0.7394335475253615,0.7606609573814165,0.7655936937076196,0.766030363213935
0,1,0,0,1,1,0,0,1,1,2,4,0,1,1,1,0,0,1,1,2,0,1,1,3,2,1,0,0,2,3,3,1,1,2,3,1,4,2,2,0,2,4,0,0,2,1,2,2,0,1,1,2,0,2,1,1,3,3,0,0,1,2,0,0.6326315066762733,0.7416934509943497,0.7611463150186424,0.7654736906618663,0.7663650465555826
0,2,0,0,0,1,1,0,0,0,2,3,0,1,2,1,1,1,1,0,0,3,1,1,1,1,0,1,2,1,1,2,2,1,2,2,2,1,2,0,0,2,7,3,1,1,1,2,0,0,1,0,0,1,3,0,4,0,4,2,0,0,2,0,0.6216339410561869,0.7370492587420282,0.7596546088191628,0.7647891453045651,0.7663639675396202
0,2,0,1,1,0,0,1,1,3,2,0,0,2,0,2,2,3,0,0,3,2,3,1,1,1,1,4,0,3,2,1,1,1,1,2,2,3,2,2,0,1,5,4,0,2,4,1,1,1,0,0,1,1,6,0,1,3,2,0,0,0,1,0,0.6270552425804131,0.7397584802025468,0.7617446929243059,0.7656772421238849,0.7666548895032307
1,1,0,1,0,1,1,0,0,1,4,0,0,2,1,1,0,1,2,0,2,2,2,1,2,2,3,1,1,1,1,1,3,1,1,1,0,2,4,1,0,2,5,4,1,2,2,1,2,0,0,0,0,1,4,1,2,2,1,1,0,0,0,0,0.617571530716788,0.7355730056781811,0.76106787812636,0.7657721475059616,0.7665538643109517
1,1,2,0,0,2,3,0,0,2,1,1,0,2,2,0,3,0,2,0,1,2,1,2,2,0,2,1,3,2,0,1,1,2,2,2,0,1,1,1,2,2,3,3,1,1,2,3,1,0,0,0,0,2,4,3,1,3,0,3,1,1,1,0,0.6355234227358533,0.743066234785323,0.762712699260965,0.7663701643604884,0.7668000655366574
2,1,1,1,0,2,2,0,1,2,3,1,0,1,2,0,3,0,0,1,1,2,0,1,3,1,2,1,0,2,3,0,2,2,2,2,2,2,1,2,0,0,3,3,1,2,1,2,1,0,0,1,1,2,3,0,2,2,2,0,0,0,1,1,0.6340102211298457,0.742262949950782,0.7620353558815681,0.7657280260595143,0.7665514628571315
1,0,1,1,1,2,1,1,0,0,1,1,0,2,1,1,0,1,2,1,1,1,0,2,2,0,1,2,1,1,1,0,2,1,2,0,0,0,1,2,0,1,2,3,3,2,1,2,1,0,1,0,0,3,2,0,2,2,3,1,0,1,1,0,0.6373565949859731,0.7440142005406971,0.7621231649611203,0.7651319164414154,0.7658353715898868
0,0,2,0,1,1,2,1,0,1,0,1,0,1,1,0,1,1,1,1,1,3,1,0,0,3,2,3,2,1,1,0,1,0,2,1,0,1,3,1,1,2,2,1,2,3,0,3,0,0,2,0,0,1,3,1,3,3,1,0,0,0,0,0,0.6291508140716825,0.7387639110610332,0.7607031598064269,0.7651319164414154,0.7659680398080405
0,0,1,1,1,1,1,1,0,0,2,1,0,2,0,1,2,0,1,0,2,2,1,1,0,2,2,0,0,0,3,2,1,0,3,1,0,1,3,2,2,3,2,2,1,3,0,1,1,0,1,0,1,1,1,0,1,4,2,1,0,0,1,1,0.628227577632589,0.7399169347058699,0.7619461421763131,0.7659663829504364,0.7661587127528664
0,0,1,1,0,2,2,0,0,0,1,2,0,1,0,0,1,0,0,0,2,2,3,1,1,1,3,2,0,1,3,0,0,2,2,0,0,2,2,2,2,3,4,1,1,4,0,2,1,0,2,0,1,0,1,1,1,2,2,1,0,1,0,0,0.6160187365397203,0.7363627657028519,0.7611131357477139,0.7653452342124085,0.7659020136750037
0,0,1,0,0,2,1,3,0,1,0,1,1,0,1,2,2,0,2,0,1,1,3,0,1,2,1,1,0,4,0,1,0,1,3,1,1,0,1,2,2,1,1,3,1,2,2,0,1,0,2,0,1,2,1,0,2,2,1,2,0,2,0,0,0.6351946532027563,0.7398392784053163,0.7610350555351009,0.7653886155192782,0.7661007080261943
1,0,2,1,0,3,1,2,0,0,1,2,1,0,0,1,3,1,1,0,2,1,2,0,0,0,1,2,0,0,1,2,2,1,1,0,1,0,1,0,1,2,2,1,1,3,2,3,0,0,2,0,0,1,2,0,3,4,1,1,0,1,0,2,0.6388191634711253,0.7421685248880894,0.7608588133690907,0.7651319164414154,0.7661007080261943
